AMPPID,Ingredient
20475511000001105,tramadol
20475711000001100,bisoprolol
20475911000001103,bisoprolol
20476111000001107,candesartan
20476211000001101,candesartan
20476411000001102,candesartan
20476611000001104,candesartan
20476811000001100,candesartan
20477011000001109,hydroxychloroquine
20477211000001104,trospium
20477911000001108,digoxin-specific antibody fragments
20480311000001102,nitrazepam
20480511000001108,atenolol
20480511000001108,chlortalidone
20482811000001107,atorvastatin
20483011000001105,atorvastatin
20483211000001100,atorvastatin
20483411000001101,atorvastatin
20483611000001103,candesartan
20483711000001107,candesartan
20483911000001109,candesartan
20484111000001108,candesartan
20484311000001105,candesartan
20484911000001106,carmellose
20490011000001104,glucose
20491811000001102,atorvastatin
20492011000001100,atorvastatin
20492511000001108,atorvastatin
20492711000001103,atorvastatin
20493311000001107,ethanol
20493411000001100,ethanol
20493611000001102,candesartan
20493711000001106,atorvastatin
20494211000001101,ethanol
20494311000001109,ethanol
20494511000001103,atorvastatin
20495111000001106,atorvastatin
20495211000001100,ethanol
20495311000001108,ethanol
20495611000001103,candesartan
20495711000001107,atorvastatin
20495811000001104,candesartan
20496011000001101,candesartan
20496311000001103,atorvastatin
20496511000001109,candesartan
20496711000001104,atorvastatin
20497311000001100,atorvastatin
20497411000001107,candesartan
20497711000001101,atorvastatin
20500211000001101,lactulose
20499811000001101,desloratadine
20500011000001106,ethanol
20501211000001107,perindopril erbumine
20501311000001104,perindopril erbumine
20501511000001105,sodium chloride
20503111000001100,alfacalcidol
20503811000001107,dithranol
20503911000001102,dithranol
20504011000001104,alfacalcidol
20504511000001107,dithranol
20504611000001106,dithranol
20504811000001105,dithranol
20505011000001100,dithranol
20505011000001100,zinc oxide
20505011000001100,salicylic acid
20505311000001102,dithranol
20505311000001102,zinc oxide
20505311000001102,salicylic acid
20505511000001108,dithranol
20505511000001108,salicylic acid
20505711000001103,dithranol
20505711000001103,zinc oxide
20505711000001103,salicylic acid
20506011000001109,dithranol
20506011000001109,zinc oxide
20506011000001109,salicylic acid
20506111000001105,fenofibrate micronised
20506311000001107,doxazosin
20506911000001108,glycopyrronium bromide
20507111000001108,glycopyrronium bromide
20507311000001105,hydroxychloroquine
20507511000001104,glycopyrronium bromide
20507511000001104,neostigmine
20507711000001109,zolmitriptan
20507811000001101,zolmitriptan
20508011000001108,atorvastatin
20508211000001103,atorvastatin
20508411000001104,atorvastatin
20508611000001101,atorvastatin
20508811000001102,candesartan
20509011000001103,candesartan
20509111000001102,candesartan
20509311000001100,candesartan
20509611000001105,candesartan
20509811000001109,candesartan
20509911000001104,colecalciferol
20510111000001105,doxapram
20511811000001106,cyclizine
20512511000001100,donepezil
20512711000001105,donepezil
20513011000001104,atorvastatin
20513311000001101,atorvastatin
20513511000001107,atorvastatin
20513811000001105,albendazole
20514111000001101,albendazole
20514411000001106,acetylcysteine
20514911000001103,mannitol
20515411000001107,mannitol
20516011000001107,acetic acid
20516111000001108,acetic acid
20516211000001102,acetic acid
20516311000001105,acetic acid
20516411000001103,acetic acid
20516811000001101,cocaine
20516911000001106,cocaine
20517011000001105,cocaine
20517211000001100,codeine
20518511000001103,dithranol
20518611000001104,dithranol
20518711000001108,dithranol
20519211000001106,hypromellose
20519311000001103,hypromellose
20519811000001107,hypromellose
20519911000001102,hypromellose
20520411000001109,hypromellose
20520511000001108,hypromellose
20521311000001107,quetiapine
20521511000001101,quetiapine
20522211000001106,dithranol
20522211000001106,zinc oxide
20522211000001106,salicylic acid
20522311000001103,dithranol
20522311000001103,zinc oxide
20522311000001103,salicylic acid
20522511000001109,dithranol
20522511000001109,zinc oxide
20522511000001109,salicylic acid
20522611000001108,quetiapine
20522811000001107,quetiapine
20523311000001108,dithranol
20523311000001108,zinc oxide
20523311000001108,salicylic acid
20523411000001101,dithranol
20523411000001101,zinc oxide
20523411000001101,salicylic acid
20524011000001107,dithranol
20524011000001107,zinc oxide
20524011000001107,salicylic acid
20524111000001108,dithranol
20524111000001108,zinc oxide
20524111000001108,salicylic acid
20524211000001102,dithranol
20524211000001102,zinc oxide
20524211000001102,salicylic acid
20524811000001101,dithranol
20524811000001101,zinc oxide
20524811000001101,salicylic acid
20524911000001106,dithranol
20524911000001106,zinc oxide
20524911000001106,salicylic acid
20525011000001106,dithranol
20525011000001106,zinc oxide
20525011000001106,salicylic acid
20525511000001103,dithranol
20525511000001103,zinc oxide
20525511000001103,salicylic acid
20525611000001104,dithranol
20525611000001104,zinc oxide
20525611000001104,salicylic acid
20526011000001102,codeine
20526211000001107,dithranol
20526211000001107,zinc oxide
20526211000001107,salicylic acid
20526311000001104,codeine
20526411000001106,codeine
20526611000001109,codeine
20526811000001108,cyclophosphamide
20527311000001101,dithranol
20527311000001101,salicylic acid
20527511000001107,mercaptopurine
20527711000001102,mercaptopurine
20527911000001100,mercaptopurine
20528111000001102,metolazone
20528311000001100,morphine
20529011000001108,hydrochlorothiazide
20529311000001106,hydrochlorothiazide
20529511000001100,atorvastatin
20529711000001105,atorvastatin
20529911000001107,atorvastatin
20530111000001101,candesartan
20530211000001107,candesartan
20530411000001106,candesartan
20530611000001109,candesartan
20530811000001108,candesartan
20531011000001106,morphine
20531211000001101,morphine
20531511000001103,neomycin
20531611000001104,neomycin
20531911000001105,caffeine citrate
20533311000001105,alfuzosin
20533411000001103,alfuzosin
20533711000001109,hyoscine hydrobromide
20533911000001106,chlorphenamine
20534111000001105,fluticasone
20534311000001107,chlorphenamine
20534911000001108,clotrimazole
20535211000001103,ubidecarenone
20535811000001102,cetrimide
20536011000001104,lormetazepam
20536211000001109,lormetazepam
20536411000001108,risedronate sodium
20536711000001102,acetazolamide
20536911000001100,aspirin
20537111000001100,chloramphenicol
20537311000001103,chloramphenicol
20537411000001105,levothyroxine
20537811000001107,levothyroxine
20538211000001105,levothyroxine
20538411000001109,warfarin
20538711000001103,mercaptopurine
20539411000001101,levothyroxine
20539611000001103,mercaptamine
20539811000001104,mercaptamine
20540111000001102,magnesium glycerophosphate
20540411000001107,fidaxomicin
20540611000001105,sodium clodronate
20541111000001108,dithranol
20541111000001108,zinc oxide
20541111000001108,salicylic acid
20541211000001102,dithranol
20541211000001102,zinc oxide
20541211000001102,salicylic acid
20541811000001101,dithranol
20541811000001101,zinc oxide
20541811000001101,salicylic acid
20541911000001106,dithranol
20541911000001106,zinc oxide
20541911000001106,salicylic acid
20542011000001104,dithranol
20542011000001104,zinc oxide
20542011000001104,salicylic acid
20542511000001107,dithranol
20542511000001107,zinc oxide
20542511000001107,salicylic acid
20542611000001106,dithranol
20542611000001106,zinc oxide
20542611000001106,salicylic acid
20542811000001105,chloramphenicol
20544011000001105,tiopronin
20544211000001100,tiopronin
20544611000001103,metoclopramide
20545211000001104,topiramate
20545411000001100,paracetamol
20545411000001100,codeine phosphate
20545911000001108,pregabalin
20546011000001100,ibuprofen
20547311000001104,aluminium hydroxide
20547511000001105,nystatin
20547711000001100,colecalciferol
20546811000001106,sodium chloride
20547111000001101,salicylic acid
20547111000001101,coal tar
20548011000001101,colecalciferol
20548311000001103,atropine
20548611000001108,colecalciferol
20548911000001102,ergocalciferol
20549411000001102,hydrocortisone
20549711000001108,lisinopril
20550111000001100,aspirin
20550111000001100,codeine phosphate
20550211000001106,magnesium oxide
20550511000001109,tiopronin
20550811000001107,felbamate
20551011000001105,mepyramine
20551311000001108,secobarbital
20551611000001103,fexofenadine
20551911000001109,hydrocortisone
20552211000001107,homatropine
20552411000001106,esomeprazole
20552611000001109,metformin
20552711000001100,metformin
20557511000001108,thiamine
20557511000001108,riboflavin
20557511000001108,nicotinamide
20558011000001104,dithranol
20558011000001104,salicylic acid
20558111000001103,dithranol
20558111000001103,salicylic acid
20558611000001106,dithranol
20558611000001106,salicylic acid
20558711000001102,dithranol
20558711000001102,salicylic acid
20559011000001109,tenofovir disoproxil
20559011000001109,rilpivirine
20559011000001109,emtricitabine
20559511000001101,dithranol
20559511000001101,salicylic acid
20559611000001102,dithranol
20559611000001102,salicylic acid
20560111000001106,dithranol
20560111000001106,salicylic acid
20560211000001100,dithranol
20560211000001100,salicylic acid
20560411000001101,aripiprazole
20560611000001103,sodium valproate
20560811000001104,sodium valproate
20561011000001101,methylphenidate
20561211000001106,methylphenidate
20561411000001105,methylphenidate
20561611000001108,bisacodyl
20561811000001107,valsartan
20561811000001107,amlodipine
20562011000001109,valsartan
20562011000001109,amlodipine
20562211000001104,enalapril
20562211000001104,hydrochlorothiazide
20562411000001100,hydrochlorothiazide
20562411000001100,olmesartan
20562611000001102,calcitriol
20562811000001103,doxycycline
20563811000001106,dithranol
20563811000001106,salicylic acid
20563911000001101,dithranol
20563911000001101,salicylic acid
20564411000001107,dithranol
20564411000001107,salicylic acid
20564511000001106,dithranol
20564511000001106,salicylic acid
20565011000001104,dithranol
20565011000001104,salicylic acid
20565111000001103,dithranol
20565111000001103,salicylic acid
20565611000001106,dithranol
20565611000001106,salicylic acid
20565711000001102,dithranol
20565711000001102,salicylic acid
20565911000001100,hydroxychloroquine
20566111000001109,itraconazole
20566311000001106,repaglinide
20566411000001104,repaglinide
20566611000001101,repaglinide
20566711000001105,repaglinide
20566911000001107,repaglinide
20567111000001107,tranexamic acid
20567711000001108,guaifenesin
20567711000001108,pseudoephedrine
20567911000001105,guaifenesin
20568311000001105,candesartan
20568511000001104,candesartan
20568611000001100,candesartan
20568811000001101,candesartan
20569011000001102,candesartan
20569211000001107,desloratadine
20569411000001106,atorvastatin
20569611000001109,atorvastatin
20570111000001103,dithranol
20570111000001103,salicylic acid
20570311000001101,dithranol
20570311000001101,salicylic acid
20570411000001108,atorvastatin
20571011000001108,dithranol
20571011000001108,salicylic acid
20571111000001109,dithranol
20571111000001109,salicylic acid
20571211000001103,atorvastatin
20571511000001100,losartan
20571911000001107,losartan
20572211000001105,dithranol
20572211000001105,salicylic acid
20572311000001102,losartan
20572411000001109,dithranol
20572411000001109,salicylic acid
20572611000001107,atorvastatin
20572811000001106,atorvastatin
20573511000001101,sodium phenylbutyrate
20573611000001102,atorvastatin
20573811000001103,dithranol
20573811000001103,salicylic acid
20574011000001106,dithranol
20574011000001106,salicylic acid
20574111000001107,atorvastatin
20574411000001102,voriconazole
20574911000001105,dithranol
20574911000001105,salicylic acid
20575011000001105,dithranol
20575011000001105,salicylic acid
20575211000001100,buprenorphine
20575411000001101,sumatriptan
20575611000001103,sumatriptan
20576411000001105,atomoxetine
